,Date,Time,URL,Title,Location,Committee,Date Scraped,video_url,witnesses,transcripts,witness_transcripts,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1
10,02/17/22,,https://www.finance.senate.gov/hearings/spotlighting-irs-customer-service-challenges,Spotlighting IRS Customer Service Challenges,,Finance,2022-04-27,https://www.finance.senate.gov/hearings/watch?hearingid=F093A2CC-5056-A066-60DF-5DF87B5F8537,"['Ron Wyden', 'Mike Crapo', 'Erin M. Collins', 'Jessica Lucas-Judy', 'Jan Lewis']","['https://www.finance.senate.gov/imo/media/doc/Wyden%20Statement%20at%20Finance%20Committee%20Hearing%20on%20Spotlighting%20IRS%20Customer%20Service%20Challenges.pdf', 'https://www.finance.senate.gov/imo/media/doc/Crapo%20Statement%20at%20Hearing%20on%20IRS%20Customer%20Service%20Challenges_Final.pdf', 'https://www.finance.senate.gov/imo/media/doc/National%20Taxpayer%20Advocate%20Testimony%20-%20Senate%20Finance%20Hearing%20on%20Cust%20Serv%20Challenges%20-%202-17-2022%20-%20updated%20chart.pdf', 'https://www.finance.senate.gov/imo/media/doc/Lucas-Judy%20GAO-22-105802%20Filing%20Season%20Testimony.pdf', 'https://www.finance.senate.gov/imo/media/doc/Lewis%20AICPA%20Written%20Testimony%20for%20February%2017%20Senate%20Finance%20Committee%20Hearing.pdf']","[('Ron Wyden', 'https://www.finance.senate.gov/imo/media/doc/Wyden%20Statement%20at%20Finance%20Committee%20Hearing%20on%20Spotlighting%20IRS%20Customer%20Service%20Challenges.pdf'), ('Mike Crapo', 'https://www.finance.senate.gov/imo/media/doc/Crapo%20Statement%20at%20Hearing%20on%20IRS%20Customer%20Service%20Challenges_Final.pdf'), ('Erin M. Collins', 'https://www.finance.senate.gov/imo/media/doc/National%20Taxpayer%20Advocate%20Testimony%20-%20Senate%20Finance%20Hearing%20on%20Cust%20Serv%20Challenges%20-%202-17-2022%20-%20updated%20chart.pdf'), ('Jessica Lucas-Judy', 'https://www.finance.senate.gov/imo/media/doc/Lucas-Judy%20GAO-22-105802%20Filing%20Season%20Testimony.pdf'), ('Jan Lewis', 'https://www.finance.senate.gov/imo/media/doc/Lewis%20AICPA%20Written%20Testimony%20for%20February%2017%20Senate%20Finance%20Committee%20Hearing.pdf')]",10.0,10.0,9.0,9.0,,,,,,,,,
11,02/15/22,,https://www.finance.senate.gov/hearings/protecting-youth-mental-health-part-ii_-identifying-and-addressing-barriers-to-care,Protecting Youth Mental Health: Part II - Identifying and Addressing Barriers to Care,,Finance,2022-04-05,https://www.finance.senate.gov/hearings/watch?hearingid=9216EA41-5056-A066-608A-BA8A17AE3A07,"['Ron Wyden', 'Mike Crapo', 'Tami D. Benton FAACAP FAAP', 'Sharon Hoover', 'Jodie L. Lubarsky MA LCMHC', 'Trace Terrell']","['https://www.finance.senate.gov/imo/media/doc/Final%20Wyden%20Statement%20at%20Finance%20Committee%20Hearing%20on%20Protecting%20Youth%20Mental%20Health-%20Identifying%20and%20Addressing%20Barriers%20to%20Care.pdf', 'https://www.finance.senate.gov/imo/media/doc/Crapo%20Statement%20at%20Hearing%20on%20Mental%20Health%20Part%20II%2002152022.docx.pdf', 'https://www.finance.senate.gov/imo/media/doc/TESTIMONY%20Dr%20Benton%20Senate%20Finance%20February%2015%202022%20FINAL.pdf', 'https://www.finance.senate.gov/imo/media/doc/US%20Senate%20Committee%20on%20Finance%20Hearing%20-%20February%2015%202022%20-%20Hoover.pdf', 'https://www.finance.senate.gov/imo/media/doc/2022%202-10%20US%20Finance%20Hearing%20written%20statement%20.pdf', 'https://www.finance.senate.gov/imo/media/doc/Terrell_Written%20Testimony.pdf']","[('Ron Wyden', 'https://www.finance.senate.gov/imo/media/doc/Final%20Wyden%20Statement%20at%20Finance%20Committee%20Hearing%20on%20Protecting%20Youth%20Mental%20Health-%20Identifying%20and%20Addressing%20Barriers%20to%20Care.pdf'), ('Mike Crapo', 'https://www.finance.senate.gov/imo/media/doc/Crapo%20Statement%20at%20Hearing%20on%20Mental%20Health%20Part%20II%2002152022.docx.pdf'), ('Tami D. Benton FAACAP FAAP', 'https://www.finance.senate.gov/imo/media/doc/TESTIMONY%20Dr%20Benton%20Senate%20Finance%20February%2015%202022%20FINAL.pdf'), ('Sharon Hoover', 'https://www.finance.senate.gov/imo/media/doc/US%20Senate%20Committee%20on%20Finance%20Hearing%20-%20February%2015%202022%20-%20Hoover.pdf'), ('Jodie L. Lubarsky MA LCMHC', 'https://www.finance.senate.gov/imo/media/doc/2022%202-10%20US%20Finance%20Hearing%20written%20statement%20.pdf'), ('Trace Terrell', 'https://www.finance.senate.gov/imo/media/doc/Terrell_Written%20Testimony.pdf')]",11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,
12,02/09/22,,https://www.finance.senate.gov/hearings/hearing-to-consider-the-nominations-of-robert-michael-gordon-of-the-district-of-columbia-to-be-an-assistant-secretary-of-health-and-human-services-january-contreras-of-arizona-to-be-assistant-secretary-for-family-support-department-of-health-and-human-services-and-rebecca-e-jones-gaston-of-oregon-to-be-commissioner-on-children-youth-and-families-department-of-health-and-human-services,"Hearing to Consider the Nominations of Robert Michael Gordon, of the District of Columbia, to be an Assistant Secretary of Health and Human Services, January Contreras, of Arizona, to be Assistant Secretary for Family Support, Department of Health and Human Services, and Rebecca E. Jones Gaston, of Oregon, to be Commissioner on Children, Youth, and Families, Department of Health and Human Services",,Finance,2022-04-04,https://www.finance.senate.gov/hearings/watch?hearingid=5C47253C-5056-A066-601C-3A8B8F1705E8,"['Ron Wyden', 'Mike Crapo', 'Robert Michael Gordon', 'January Contreras', 'Rebecca E. Jones Gaston']","['https://www.finance.senate.gov/imo/media/doc/Wyden%20Statement%20at%20Finance%20Committee%20Hearing%20on%20HHS%20Nominees.pdf', 'https://www.finance.senate.gov/imo/media/doc/Crapo%20Statement%20at%20HHS%20Nominations%20Hearing_020922.pdf', 'https://www.finance.senate.gov/imo/media/doc/Testimony%20Robert%20Gordon_%20Final.pdf', 'https://www.finance.senate.gov/imo/media/doc/January%20Contreras%20Testimony%20Final1.pdf', 'https://www.finance.senate.gov/imo/media/doc/Rebecca%20Jones%20Gaston%20Testimony_Final.pdf']","[('Ron Wyden', 'https://www.finance.senate.gov/imo/media/doc/Wyden%20Statement%20at%20Finance%20Committee%20Hearing%20on%20HHS%20Nominees.pdf'), ('Mike Crapo', 'https://www.finance.senate.gov/imo/media/doc/Crapo%20Statement%20at%20HHS%20Nominations%20Hearing_020922.pdf'), ('Robert Michael Gordon', 'https://www.finance.senate.gov/imo/media/doc/Testimony%20Robert%20Gordon_%20Final.pdf'), ('January Contreras', 'https://www.finance.senate.gov/imo/media/doc/January%20Contreras%20Testimony%20Final1.pdf'), ('Rebecca E. Jones Gaston', 'https://www.finance.senate.gov/imo/media/doc/Rebecca%20Jones%20Gaston%20Testimony_Final.pdf')]",12.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,,,
13,02/08/22,,https://www.finance.senate.gov/hearings/protecting-youth-mental-health-part-i_-an-advisory-and-call-to-action,Protecting Youth Mental Health: Part I - An Advisory and Call to Action,,Finance,2022-03-24,https://www.finance.senate.gov/hearings/watch?hearingid=1E6F5F53-5056-A066-6072-0080ED81C210,"['Ron Wyden', 'Mike Crapo', 'Vivek H. Murthy M.B.A.']","['https://www.finance.senate.gov/imo/media/doc/Wyden%20Statement%20at%20Finance%20Committee%20Hearing%20on%20Protecting%20Youth%20Mental%20Health%20.pdf', 'https://www.finance.senate.gov/imo/media/doc/Crapo%20Statement%20at%20Hearing%20on%20Mental%20Health_020822.pdf', 'https://www.finance.senate.gov/imo/media/doc/Dr.%20Murthy%20SFC%20Testimony%20FINAL.pdf']","[('Ron Wyden', 'https://www.finance.senate.gov/imo/media/doc/Wyden%20Statement%20at%20Finance%20Committee%20Hearing%20on%20Protecting%20Youth%20Mental%20Health%20.pdf'), ('Mike Crapo', 'https://www.finance.senate.gov/imo/media/doc/Crapo%20Statement%20at%20Hearing%20on%20Mental%20Health_020822.pdf'), ('Vivek H. Murthy M.B.A.', 'https://www.finance.senate.gov/imo/media/doc/Dr.%20Murthy%20SFC%20Testimony%20FINAL.pdf')]",13.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,9.0,9.0,,
14,02/02/22,,https://www.finance.senate.gov/hearings/the-hospital-insurance-trust-fund-and-the-future-of-medicare-financing,The Hospital Insurance Trust Fund and the Future of Medicare Financing,,Finance,2022-03-24,https://www.finance.senate.gov/hearings/watch?hearingid=F7DF08C5-5056-A066-60BC-B434BA86D396,"['Elizabeth Warren', 'Bill Cassidy', 'Michael E. Chernew', 'Susan Rogers FACP', 'Amy Kapczynski', 'Katherine Baicker', 'James C. Capretta']","[""https://www.finance.senate.gov/imo/media/doc/Chair%20Warren%20-%20Medicare's%20Financial%20Sustainability%20Hearing%20-%20Opening%20Statement.pdf"", '', 'https://www.finance.senate.gov/imo/media/doc/Chernew_Final%20SFC-FREG%20testimony_020222%20.pdf', 'https://www.finance.senate.gov/imo/media/doc/Dr.%20Susan%20Rogers%20PNHP%20Testimony%20Senate%20hearing%20Feb%202%202022.pdf', 'https://www.finance.senate.gov/imo/media/doc/Kapczynski%20Senate%20Testimony%20Final.pdf', 'https://www.finance.senate.gov/imo/media/doc/BaickerMedicare_SenFinTestimony_Feb2022%20.pdf', 'https://www.finance.senate.gov/imo/media/doc/HI%20Trust%20Fund%20and%20Medicare%20Financing%20--%20SFC%20Hearing%20--%20Capretta%20--%202-2-22%20(corrected).pdf']","[('Elizabeth Warren', ""https://www.finance.senate.gov/imo/media/doc/Chair%20Warren%20-%20Medicare's%20Financial%20Sustainability%20Hearing%20-%20Opening%20Statement.pdf""), ('Bill Cassidy', ''), ('Michael E. Chernew', 'https://www.finance.senate.gov/imo/media/doc/Chernew_Final%20SFC-FREG%20testimony_020222%20.pdf'), ('Susan Rogers FACP', 'https://www.finance.senate.gov/imo/media/doc/Dr.%20Susan%20Rogers%20PNHP%20Testimony%20Senate%20hearing%20Feb%202%202022.pdf'), ('Amy Kapczynski', 'https://www.finance.senate.gov/imo/media/doc/Kapczynski%20Senate%20Testimony%20Final.pdf'), ('Katherine Baicker', 'https://www.finance.senate.gov/imo/media/doc/BaickerMedicare_SenFinTestimony_Feb2022%20.pdf'), ('James C. Capretta', 'https://www.finance.senate.gov/imo/media/doc/HI%20Trust%20Fund%20and%20Medicare%20Financing%20--%20SFC%20Hearing%20--%20Capretta%20--%202-2-22%20(corrected).pdf')]",14.0,14.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,10.0,10.0,,
15,12/16/21,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-favorably-reporting-the-nomination-of-neil-harvey-macbride,Open Executive Session to Consider Favorably Reporting the Nomination of Neil Harvey MacBride,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=4177D12B-5056-A066-60E8-26656DA28660,"['Ron Wyden', 'Mike Crapo']","['', '']","[('Ron Wyden', ''), ('Mike Crapo', '')]",15.0,15.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,11.0,11.0,10.0,10.0
16,12/08/21,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-favorably-reporting-the-nominations-of-the-honorable-maria-louise-lago-and-lisa-w-wang,Open Executive Session to Consider Favorably Reporting the Nominations of The Honorable Maria Louise Lago and Lisa W. Wang,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=152B46FF-5056-A066-604E-8795564DA3C9,"['Ron Wyden', 'Mike Crapo']","['https://www.finance.senate.gov/imo/media/doc/SFC%20Wyden%20Statement%20at%20Executive%20Session%20to%20Vote%20on%20Commerce%20Nominees.pdf', 'https://www.finance.senate.gov/imo/media/doc/Crapo%20Statement%20at%20Executive%20Session_120821.docx.pdf']","[('Ron Wyden', 'https://www.finance.senate.gov/imo/media/doc/SFC%20Wyden%20Statement%20at%20Executive%20Session%20to%20Vote%20on%20Commerce%20Nominees.pdf'), ('Mike Crapo', 'https://www.finance.senate.gov/imo/media/doc/Crapo%20Statement%20at%20Executive%20Session_120821.docx.pdf')]",16.0,16.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,12.0,12.0,11.0,11.0
17,12/07/21,,https://www.finance.senate.gov/hearings/promoting-competition-growth-and-privacy-protection-in-the-technology-sector,"Promoting Competition, Growth, and Privacy Protection in the Technology Sector",,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=7B2525CA-5056-A066-60FD-B4E46F105BB3,"['Elizabeth Warren', 'Bill Cassidy', 'Courtenay Brown', 'Karl A. Racine', 'Barry C. Lynn', 'Justin Sherman', 'Samm Sacks', 'Stacey Gray']","['https://www.finance.senate.gov/imo/media/doc/Chair%20Warren%20-%20Tech%20Competition%20Growth%20&%20Privacy%20Hearing%20-%20Opening%20Statement.pdf', 'https://www.finance.senate.gov/imo/media/doc/Opening%20Remarks%20-%20Privacy%20Hearing%20(002)1.pdf', 'https://www.finance.senate.gov/imo/media/doc/United%20for%20Respect%20Leader%20Courtenay%20Brown%20Written%20Submission%20to%20the%20Subcommittee%20on%20Fiscal%20Responsibility%20and%20Economic%20Growth%20-%202021.12.17%20redline.pdf', 'https://www.finance.senate.gov/imo/media/doc/AG%20Racine%20Testimony%20FINAL%2012.7.21.pdf', 'https://www.finance.senate.gov/imo/media/doc/Lynn%20-%20Testimony%20-%20Tech%20Suppy%20Chain%20.pdf', 'https://www.finance.senate.gov/imo/media/doc/Written%20Testimony%20-%20Justin%20Sherman.pdf', 'https://www.finance.senate.gov/imo/media/doc/Samm%20Sacks%20Testimony%20-%20Senate%20Finance%20-%20December%207%202021.pdf', 'https://www.finance.senate.gov/imo/media/doc/Written%20Testimony%20-%20Stacey%20Gray%20(Dec.%207,%202021)%20-%20Senate%20Finance%20Subcommittee%20on%20Fiscal%20Responsibility%20and%20Economic%20Growth.pdf']","[('Elizabeth Warren', 'https://www.finance.senate.gov/imo/media/doc/Chair%20Warren%20-%20Tech%20Competition%20Growth%20&%20Privacy%20Hearing%20-%20Opening%20Statement.pdf'), ('Bill Cassidy', 'https://www.finance.senate.gov/imo/media/doc/Opening%20Remarks%20-%20Privacy%20Hearing%20(002)1.pdf'), ('Courtenay Brown', 'https://www.finance.senate.gov/imo/media/doc/United%20for%20Respect%20Leader%20Courtenay%20Brown%20Written%20Submission%20to%20the%20Subcommittee%20on%20Fiscal%20Responsibility%20and%20Economic%20Growth%20-%202021.12.17%20redline.pdf'), ('Karl A. Racine', 'https://www.finance.senate.gov/imo/media/doc/AG%20Racine%20Testimony%20FINAL%2012.7.21.pdf'), ('Barry C. Lynn', 'https://www.finance.senate.gov/imo/media/doc/Lynn%20-%20Testimony%20-%20Tech%20Suppy%20Chain%20.pdf'), ('Justin Sherman', 'https://www.finance.senate.gov/imo/media/doc/Written%20Testimony%20-%20Justin%20Sherman.pdf'), ('Samm Sacks', 'https://www.finance.senate.gov/imo/media/doc/Samm%20Sacks%20Testimony%20-%20Senate%20Finance%20-%20December%207%202021.pdf'), ('Stacey Gray', 'https://www.finance.senate.gov/imo/media/doc/Written%20Testimony%20-%20Stacey%20Gray%20(Dec.%207,%202021)%20-%20Senate%20Finance%20Subcommittee%20on%20Fiscal%20Responsibility%20and%20Economic%20Growth.pdf')]",17.0,17.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,13.0,12.0,12.0
18,11/17/21,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-favorably-reporting-pending-nominations22,Open Executive Session to Consider Favorably Reporting Pending Nominations,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=6EBF4AA3-5056-A066-60EF-476D991FE2A7,"['Ron Wyden', 'Mike Crapo']","['https://www.finance.senate.gov/imo/media/doc/11.17.2021%20nominations%20markup%20statement.pdf', 'https://www.finance.senate.gov/imo/media/doc/Crapo%20Statement%20at%20Executive%20Session%20to%20Vote%20on%20Treasury_1117212.pdf']","[('Ron Wyden', 'https://www.finance.senate.gov/imo/media/doc/11.17.2021%20nominations%20markup%20statement.pdf'), ('Mike Crapo', 'https://www.finance.senate.gov/imo/media/doc/Crapo%20Statement%20at%20Executive%20Session%20to%20Vote%20on%20Treasury_1117212.pdf')]",18.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,14.0,14.0,13.0,13.0
19,11/16/21,,https://www.finance.senate.gov/hearings/hearing-to-consider-the-nomination-of-lisa-w-wang-of-the-district-of-columbia-to-be-an-assistant-secretary-of-commerce-vice-jeffrey-kessler,"Hearing to Consider the Nominations of The Honorable Maria Louise Lago, of New York, to be Under Secretary of Commerce for International Trade and Lisa W. Wang, of the District of Columbia, to be an Assistant Secretary of Commerce",,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=3B032E9F-5056-A066-60D1-0B30E7893B01,"['Ron Wyden', 'Mike Crapo', 'Maria Louise Lago', 'Lisa W. Wang']","['https://www.finance.senate.gov/imo/media/doc/11.16.2021%20Commerce%20trade%20nominations%20hearing%20statement.pdf', 'https://www.finance.senate.gov/imo/media/doc/Crapo%20Statement%20at%20Nomination%20Hearing_111621.pdf', 'https://www.finance.senate.gov/imo/media/doc/211111%20Marisa%20Lago%20Opening%20Statement.pdf', 'https://www.finance.senate.gov/imo/media/doc/211109%20Lisa%20Wang%20Opening%20Statement.pdf']","[('Ron Wyden', 'https://www.finance.senate.gov/imo/media/doc/11.16.2021%20Commerce%20trade%20nominations%20hearing%20statement.pdf'), ('Mike Crapo', 'https://www.finance.senate.gov/imo/media/doc/Crapo%20Statement%20at%20Nomination%20Hearing_111621.pdf'), ('Maria Louise Lago', 'https://www.finance.senate.gov/imo/media/doc/211111%20Marisa%20Lago%20Opening%20Statement.pdf'), ('Lisa W. Wang', 'https://www.finance.senate.gov/imo/media/doc/211109%20Lisa%20Wang%20Opening%20Statement.pdf')]",19.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,15.0,15.0,14.0,14.0
20,11/03/21,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-favorably-reporting-the-nomination-of-chris-magnus-to-be-commissioner-of-customs-and-border-patrol,Open Executive Session to Consider Favorably Reporting the Nomination of Chris Magnus to be United States Commissioner of Customs and Border Protection,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=9F73EBE0-5056-A066-60E8-E87275243A8B,"['Ron Wyden', 'Mike Crapo']","['https://www.finance.senate.gov/imo/media/doc/11.3.2021%20Magnus%20statement.pdf', 'https://www.finance.senate.gov/imo/media/doc/Crapo%20Statement%20at%20Executive%20Session%20to%20Vote%20on%20Customs%20and%20Border%20Protection%20Nominee_%20110321.docx.pdf']","[('Ron Wyden', 'https://www.finance.senate.gov/imo/media/doc/11.3.2021%20Magnus%20statement.pdf'), ('Mike Crapo', 'https://www.finance.senate.gov/imo/media/doc/Crapo%20Statement%20at%20Executive%20Session%20to%20Vote%20on%20Customs%20and%20Border%20Protection%20Nominee_%20110321.docx.pdf')]",20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,16.0,16.0,15.0,15.0
21,10/26/21,,https://www.finance.senate.gov/hearings/hearing-to-consider-the-nominations-of-maria-l-pagan-of-puerto-rico-to-be-a-deputy-united-states-trade-representative-geneva-office-with-the-rank-of-ambassador-brent-neiman-of-illinois-to-be-a-deputy-under-secretary-of-the-treasury-for-international-finance-and-development-joshua-frost-of-new-york-to-be-an-assistant-secretary-of-the-treasury-for-financial-markets-samuel-r-bagenstos-of-michigan-to-be-general-counsel-of-the-department-of-health-and-human-services-and-christopher-s-wilson-of-the-district-of-columbia-to-be-chief-innovation-and-intellectual-property-negotiator-office-of-the-united-states-trade-representative-with-the-rank-of-ambassador,"Hearing to Consider the Nominations of Maria L. Pagan, of Puerto Rico, to be a Deputy United States Trade Representative (Geneva Office), with the rank of Ambassador, Brent Neiman, of Illinois, to be a Deputy Under Secretary of the Treasury for International Finance and Development, Joshua Frost, of New York, to be an Assistant Secretary of the Treasury for Financial Markets, Samuel R. Bagenstos, of Michigan, to be General Counsel of the Department of Health and Human Services, and Christopher S. Wilson, of the District of Columbia, to be Chief Innovation and Intellectual Property Negotiator, Office of the United States Trade Representative, with the rank of Ambassador.",,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=0976BFB3-5056-A066-60CD-6864EE9A4186,"['Ron Wyden', 'Mike Crapo', 'Maria L. Pagan', 'Brent Neiman', 'Joshua Frost', 'Samuel R. Bagenstos', 'Christopher S. Wilson']","['https://www.finance.senate.gov/imo/media/doc/102621%20Wyden%20Opener.pdf', 'https://www.finance.senate.gov/imo/media/doc/Crapo%20Statement%20at%20Nomination%20Hearing_102621.pdf', 'https://www.finance.senate.gov/imo/media/doc/Maria%20Pagan%20DUSTR%20Geneva%20Opening%20Statement%20FINAL.pdf', 'https://www.finance.senate.gov/imo/media/doc/10.26.2021%20Senate%20Finance%20Committee%20-%20Written%20Testimony%20of%20Brent%20Neiman.pdf', 'https://www.finance.senate.gov/imo/media/doc/10.26.2021%20Senate%20Finance%20Committee%20-%20Written%20Testimony%20of%20Joshua%20Frost.pdf', 'https://www.finance.senate.gov/imo/media/doc/Testimony%20Samuel%20R.%20Bagenstos_Final1.pdf', 'https://www.finance.senate.gov/imo/media/doc/Chris%20Wilson%20Final%20Opening%20Statement%201.pdf']","[('Ron Wyden', 'https://www.finance.senate.gov/imo/media/doc/102621%20Wyden%20Opener.pdf'), ('Mike Crapo', 'https://www.finance.senate.gov/imo/media/doc/Crapo%20Statement%20at%20Nomination%20Hearing_102621.pdf'), ('Maria L. Pagan', 'https://www.finance.senate.gov/imo/media/doc/Maria%20Pagan%20DUSTR%20Geneva%20Opening%20Statement%20FINAL.pdf'), ('Brent Neiman', 'https://www.finance.senate.gov/imo/media/doc/10.26.2021%20Senate%20Finance%20Committee%20-%20Written%20Testimony%20of%20Brent%20Neiman.pdf'), ('Joshua Frost', 'https://www.finance.senate.gov/imo/media/doc/10.26.2021%20Senate%20Finance%20Committee%20-%20Written%20Testimony%20of%20Joshua%20Frost.pdf'), ('Samuel R. Bagenstos', 'https://www.finance.senate.gov/imo/media/doc/Testimony%20Samuel%20R.%20Bagenstos_Final1.pdf'), ('Christopher S. Wilson', 'https://www.finance.senate.gov/imo/media/doc/Chris%20Wilson%20Final%20Opening%20Statement%201.pdf')]",21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,17.0,17.0,16.0,16.0
22,10/20/21,,https://www.finance.senate.gov/hearings/health-insurance-coverage-in-america-current-and-future-role-of-federal-programs,Health Insurance Coverage in America: Current and Future Role of Federal Programs,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=CCB53D16-5056-A066-6081-5D5BD5AFC2A5,"['Ron Wyden', 'Mike Crapo', 'Raphael Warnock', 'Rick Scott', 'Linda Blumberg', 'Sara Collins', 'Douglas Holtz-Eakin', 'Frederick Isasi J.D. M.P.H.']","['https://www.finance.senate.gov/imo/media/doc/102021%20wyden%20health%20coverage%20hearing%20opener1.pdf', 'https://www.finance.senate.gov/imo/media/doc/Crapo%20Statement%20at%20Hearing%20on%20Health%20Insurance%20Coverage_1020213.pdf', '', '', 'https://www.finance.senate.gov/imo/media/doc/2021-10-18-Linda%20Blumberg%20Testimony%20for%20Coverage%20Hearing.pdf', 'https://www.finance.senate.gov/imo/media/doc/2021-10-18-Dr%20Sara%20Collins_SFC%20Testimony%20_Coverage%20Hearing.pdf', 'https://www.finance.senate.gov/imo/media/doc/2021-10-18-Final%20Douglas%20Holtz-Eakin%20Testimony.pdf', 'https://www.finance.senate.gov/imo/media/doc/2021-10-18-FINAL%20F.%20Isasi%20Hearing%20Testimony1.pdf']","[('Ron Wyden', 'https://www.finance.senate.gov/imo/media/doc/102021%20wyden%20health%20coverage%20hearing%20opener1.pdf'), ('Mike Crapo', 'https://www.finance.senate.gov/imo/media/doc/Crapo%20Statement%20at%20Hearing%20on%20Health%20Insurance%20Coverage_1020213.pdf'), ('Raphael Warnock', ''), ('Rick Scott', ''), ('Linda Blumberg', 'https://www.finance.senate.gov/imo/media/doc/2021-10-18-Linda%20Blumberg%20Testimony%20for%20Coverage%20Hearing.pdf'), ('Sara Collins', 'https://www.finance.senate.gov/imo/media/doc/2021-10-18-Dr%20Sara%20Collins_SFC%20Testimony%20_Coverage%20Hearing.pdf'), ('Douglas Holtz-Eakin', 'https://www.finance.senate.gov/imo/media/doc/2021-10-18-Final%20Douglas%20Holtz-Eakin%20Testimony.pdf'), ('Frederick Isasi J.D. M.P.H.', 'https://www.finance.senate.gov/imo/media/doc/2021-10-18-FINAL%20F.%20Isasi%20Hearing%20Testimony1.pdf')]",22.0,22.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,18.0,18.0,17.0,17.0
23,10/19/21,,https://www.finance.senate.gov/hearings/hearing-to-consider-the-nomination-of-chris-magnus-of-arizona-to-be-commissioner-of-us-customs-and-border-protection-department-of-homeland-security-vice-kevin-k-mcaleenan-resigned-,"Hearing to Consider the Nomination of Chris Magnus, of Arizona, to be Commissioner of U.S. Customs and Border Protection, Department of Homeland Security, vice Kevin K. McAleenan, resigned.",,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=96BC1ABD-5056-A066-6074-482A7A500DEA,"['Ron Wyden', 'Mike Crapo', 'Chris Magnus']","['https://www.finance.senate.gov/imo/media/doc/101921%20wyden%20magnus%20opener5.pdf', 'https://www.finance.senate.gov/imo/media/doc/Crapo%20Statement%20at%20Nomination%20Hearing_101921.pdf', 'https://www.finance.senate.gov/imo/media/doc/MAGNUS%20Senate%20Hearing%20Opening%20Testimony%20FINAL%20101920213.pdf']","[('Ron Wyden', 'https://www.finance.senate.gov/imo/media/doc/101921%20wyden%20magnus%20opener5.pdf'), ('Mike Crapo', 'https://www.finance.senate.gov/imo/media/doc/Crapo%20Statement%20at%20Nomination%20Hearing_101921.pdf'), ('Chris Magnus', 'https://www.finance.senate.gov/imo/media/doc/MAGNUS%20Senate%20Hearing%20Opening%20Testimony%20FINAL%20101920213.pdf')]",23.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,19.0,19.0,18.0,18.0
