,Date,Time,URL,Title,Location,Committee,Date Scraped,video_url,index,collection,packageId,granuleId,detailsLink,pdfLink,htmlLink,xmlLink,otherLink1,otherLink2,teaser,historical,publishdate
941,03/5/2003,,https://www.commerce.senate.gov/2003/3/e-911-implementation,E-911 Implementation,,Commerce,2021-09-07,,537.0,Congressional Hearings,CHRG-108shrg99966,CHRG-108shrg99966,https://www.govinfo.gov/app/details/CHRG-108shrg99966/CHRG-108shrg99966,https://www.govinfo.gov/content/pkg/CHRG-108shrg99966/pdf/CHRG-108shrg99966.pdf,https://www.govinfo.gov/content/pkg/CHRG-108shrg99966/html/CHRG-108shrg99966.htm,,,," STATES SENATE ONE HUNDRED EIGHTH CONGRESS FIRST SESSION MARCH 5, 2003 Printed for the use of the Committee on Commerce, Science, and Transportation U.S. GOVERNMENT PRINTING OFFICE 99-966 PDF WASHINGTON : 2010 For sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpo.gov Phone: toll free (866) 512-1800; ...",,2003-03-05
946,02/25/2003,,https://www.commerce.senate.gov/2003/2/airport-improvement-program-and-other-airport-financing-issues,Airport Improvement Program and Other Airport Financing Issues,,Commerce,2021-09-07,,570.0,Congressional Hearings,CHRG-108shrg96269,CHRG-108shrg96269,https://www.govinfo.gov/app/details/CHRG-108shrg96269/CHRG-108shrg96269,https://www.govinfo.gov/content/pkg/CHRG-108shrg96269/pdf/CHRG-108shrg96269.pdf,https://www.govinfo.gov/content/pkg/CHRG-108shrg96269/html/CHRG-108shrg96269.htm,,,,", SCIENCE, AND TRANSPORTATION UNITED STATES SENATE ONE HUNDRED EIGHTH CONGRESS FIRST SESSION FEBRUARY 25, 2003 Printed for the use of the Committee on Commerce, Science, and Transportation U.S. GOVERNMENT PRINTING OFFICE 96-269 WASHINGTON : 2005 For Sale by the Superintendent of Documents, U.S. Government Printing Office Internet: ...",,2003-02-25
947,02/13/2003,,https://www.commerce.senate.gov/2003/2/infrastructure-needs-of-minority-serving-institutions,Infrastructure Needs of Minority Serving Institutions,,Commerce,2021-09-07,,579.0,Congressional Hearings,CHRG-108shrg98246,CHRG-108shrg98246,https://www.govinfo.gov/app/details/CHRG-108shrg98246/CHRG-108shrg98246,https://www.govinfo.gov/content/pkg/CHRG-108shrg98246/pdf/CHRG-108shrg98246.pdf,https://www.govinfo.gov/content/pkg/CHRG-108shrg98246/html/CHRG-108shrg98246.htm,,,," SENATE ONE HUNDRED EIGHTH CONGRESS FIRST SESSION FEBRUARY 13, 2003 Printed for the use of the Committee on Commerce, Science, and Transportation U.S. GOVERNMENT PRINTING OFFICE WASHINGTON: 2006 98-246 For Sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpo.gov Phone: toll free (866) 512-1800; (202) ...",,2003-02-13
955,01/29/2003,,https://www.commerce.senate.gov/2003/1/science-and-ethics-of-human-cloning,Science and Ethics of Human Cloning,,Commerce,2021-09-07,,606.0,Congressional Hearings,CHRG-108shrg95238,CHRG-108shrg95238,https://www.govinfo.gov/app/details/CHRG-108shrg95238/CHRG-108shrg95238,https://www.govinfo.gov/content/pkg/CHRG-108shrg95238/pdf/CHRG-108shrg95238.pdf,https://www.govinfo.gov/content/pkg/CHRG-108shrg95238/html/CHRG-108shrg95238.htm,,,,", AND TRANSPORTATION UNITED STATES SENATE ONE HUNDRED EIGHTH CONGRESS FIRST SESSION JANUARY 29, 2003 Printed for the use of the Committee on Commerce, Science, and Transportation U.S. GOVERNMENT PRINTING OFFICE 95-238 WASHINGTON : 2006 For Sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpo.gov ...",,2003-01-29
958,01/14/2003,,https://www.commerce.senate.gov/2003/1/competition-in-the-telecommunications-industry,Competition in the Telecommunications Industry,,Commerce,2021-09-07,,614.0,Congressional Hearings,CHRG-108shrg96195,CHRG-108shrg96195,https://www.govinfo.gov/app/details/CHRG-108shrg96195/CHRG-108shrg96195,https://www.govinfo.gov/content/pkg/CHRG-108shrg96195/pdf/CHRG-108shrg96195.pdf,https://www.govinfo.gov/content/pkg/CHRG-108shrg96195/html/CHRG-108shrg96195.htm,,,," ONE HUNDRED EIGHTH CONGRESS FIRST SESSION JANUARY 14, 2003 Printed for the use of the Committee on Commerce, Science, and Transportation U.S. GOVERNMENT PRINTING OFFICE 96-195 PDF WASHINGTON : 2006 For Sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpo.gov Phone: toll free (866) 512-1800; (202) 512...",,2003-01-14
964,11/18/2004,,https://www.commerce.senate.gov/2004/11/nominations-hearing,Nominations Hearing,,Commerce,2021-09-07,,303.0,Congressional Hearings,CHRG-114shrg98989,CHRG-114shrg98989,https://www.govinfo.gov/app/details/CHRG-114shrg98989/CHRG-114shrg98989,https://www.govinfo.gov/content/pkg/CHRG-114shrg98989/pdf/CHRG-114shrg98989.pdf,https://www.govinfo.gov/content/pkg/CHRG-114shrg98989/html/CHRG-114shrg98989.htm,,,," CONGRESS SECOND SESSION NOMINATIONS OF HON. PATRICK PIZZELLA, NOMINEE TO BE A MEMBER, FEDERAL LABOR RELATIONS AUTHORITY, JULIE H. BECKER, NOMINEE TO BE AN ASSOCIATE JUDGE, SUPERIOR COURT OF THE DISTRICT OF COLUMBIA, STEVEN N. BERK, NOMINEE TO BE AN ASSOCIATE JUDGE, SUPERIOR COURT OF THE DISTRICT OF COLUMBIA, AND ELIZABETH WINGO, NOMINEE TO BE...",,2016-03-02
966,11/16/2004,,https://www.commerce.senate.gov/2004/11/global-climate-change,Global Climate Change,,Commerce,2021-09-07,https://www.senate.gov/isvp/?type=arch&comm=commerce&filename=commerce111604&auto_play=false&wmode=opaque,279.0,Congressional Hearings,CHRG-107shrg76969,CHRG-107shrg76969,https://www.govinfo.gov/app/details/CHRG-107shrg76969/CHRG-107shrg76969,https://www.govinfo.gov/content/pkg/CHRG-107shrg76969/pdf/CHRG-107shrg76969.pdf,https://www.govinfo.gov/content/pkg/CHRG-107shrg76969/html/CHRG-107shrg76969.htm,,,,"SPECIAL HEARING MAY 29, 2001--FAIRBANKS, AK Printed for the use of the Committee on Appropriations Available via the World Wide Web: http://www.access.gpo.gov/congress/ senate _______ U.S. GOVERNMENT PRINTING OFFICE 76-969 WASHINGTON : 2002 For Sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpr.gov ...",,2001-05-29
971,09/29/2004,,https://www.commerce.senate.gov/2004/9/embryonic-stem-cell-research-exploring-the-controversy,Embryonic Stem Cell Research: Exploring the Controversy,,Commerce,2021-09-07,https://www.senate.gov/isvp/?type=arch&comm=commerce&filename=commerce092904&auto_play=false&wmode=opaque,33.0,Congressional Hearings,CHRG-108shrg81636,CHRG-108shrg81636,https://www.govinfo.gov/app/details/CHRG-108shrg81636/CHRG-108shrg81636,https://www.govinfo.gov/content/pkg/CHRG-108shrg81636/pdf/CHRG-108shrg81636.pdf,https://www.govinfo.gov/content/pkg/CHRG-108shrg81636/html/CHRG-108shrg81636.htm,,,," ON COMMERCE, SCIENCE, AND TRANSPORTATION UNITED STATES SENATE ONE HUNDRED EIGHTH CONGRESS SECOND SESSION SEPTEMBER 29, 2004 Printed for the use of the Committee on Commerce, Science, and Transportation U.S. GOVERNMENT PRINTING OFFICE 81-636 PDF WASHINGTON : 2013 For sale by the Superintendent of Documents, U.S. Government Printing Office, ...",,2004-09-29
973,09/28/2004,,https://www.commerce.senate.gov/2004/9/media-ownership,Media Ownership,,Commerce,2021-09-07,https://www.senate.gov/isvp/?type=arch&comm=commerce&filename=commerce092804&auto_play=false&wmode=opaque,91.0,Congressional Hearings,CHRG-108shrg99551,CHRG-108shrg99551,https://www.govinfo.gov/app/details/CHRG-108shrg99551/CHRG-108shrg99551,https://www.govinfo.gov/content/pkg/CHRG-108shrg99551/pdf/CHRG-108shrg99551.pdf,https://www.govinfo.gov/content/pkg/CHRG-108shrg99551/html/CHRG-108shrg99551.htm,,,," FIRST SESSION OCTOBER 2, 2003 Printed for the use of the Committee on Commerce, Science, and Transportation [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] U.S. GOVERNMENT PUBLISHING OFFICE 99-551 PDF WASHINGTON : 2016 For sale by the Superintendent of Documents, U.S. Government Publishing Office Internet: bookstore.gpo.gov Phone: toll free (866) 512-...",,2003-10-02
992,07/14/2004,,https://www.commerce.senate.gov/2004/7/home-products-fire-safety,Home Products Fire Safety,,Commerce,2021-09-07,https://www.senate.gov/isvp/?type=arch&comm=commerce&filename=commerce071404&auto_play=false&wmode=opaque,114.0,Congressional Hearings,CHRG-108shrg82372,CHRG-108shrg82372,https://www.govinfo.gov/app/details/CHRG-108shrg82372/CHRG-108shrg82372,https://www.govinfo.gov/content/pkg/CHRG-108shrg82372/pdf/CHRG-108shrg82372.pdf,https://www.govinfo.gov/content/pkg/CHRG-108shrg82372/html/CHRG-108shrg82372.htm,,,," CONGRESS SECOND SESSION JULY 14, 2004 Printed for the use of the Committee on Commerce, Science, and Transportation U.S. GOVERNMENT PRINTING OFFICE 82-372 WASHINGTON : 2013 For sale by the Superintendent of Documents, U.S. Government Printing Office Internet: bookstore.gpo.gov Phone: toll free (866) 512-1800; DC area (202) 512-1800 Fax: (202) ...",,2004-07-14
993,07/13/2004,,https://www.commerce.senate.gov/2004/7/nominations,Nominations,,Commerce,2021-09-07,https://www.senate.gov/isvp/?type=arch&comm=commerce&filename=commerce071304p&auto_play=false&wmode=opaque,43.0,Congressional Hearings,CHRG-115shrg27684,CHRG-115shrg27684,https://www.govinfo.gov/app/details/CHRG-115shrg27684/CHRG-115shrg27684,https://www.govinfo.gov/content/pkg/CHRG-115shrg27684/pdf/CHRG-115shrg27684.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg27684/html/CHRG-115shrg27684.htm,,,," SESSION ON EXAMINING THE NOMINATIONS OF MITCHELL ZAIS, OF SOUTH CAROLINA, TO BE DEPUTY SECRETARY, AND JAMES BLEW, OF CALIFORNIA, TO BE ASSISTANT SECRETARY FOR PLANNING, EVALUATION, AND POLICY DEVELOPMENT, BOTH OF THE DEPARTMENT OF EDUCATION, AND KATE S. O'SCANNLAIN, OF MARYLAND, TO BE SOLICITOR, AND PRESTON RUTLEDGE, OF THE DISTRICT OF COLUMBIA...",,2017-11-15
1005,06/22/2004,,https://www.commerce.senate.gov/2004/6/aviation-security,Aviation Security,,Commerce,2021-09-07,https://www.senate.gov/isvp/?type=arch&comm=commerce&filename=commerce062204&auto_play=false&wmode=opaque,33.0,Congressional Hearings,CHRG-108shrg20547,CHRG-108shrg20547,https://www.govinfo.gov/app/details/CHRG-108shrg20547/CHRG-108shrg20547,https://www.govinfo.gov/content/pkg/CHRG-108shrg20547/pdf/CHRG-108shrg20547.pdf,https://www.govinfo.gov/content/pkg/CHRG-108shrg20547/html/CHRG-108shrg20547.htm,,,," FIRST SESSION NOVEMBER 5, 2003 Printed for the use of the Committee on Commerce, Science, and Transportation [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] U.S. GOVERNMENT PUBLISHING OFFICE 20-547 PDF WASHINGTON : 2016 For sale by the Superintendent of Documents, U.S. Government Publishing Office Internet: bookstore.gpo.gov Phone: toll free (866) ...",,2003-11-05
1007,06/17/2004,,https://www.commerce.senate.gov/2004/6/enhancing-border-security,Enhancing Border Security,,Commerce,2021-09-07,,314.0,Congressional Hearings,CHRG-106shrg72523,CHRG-106shrg72523,https://www.govinfo.gov/app/details/CHRG-106shrg72523/CHRG-106shrg72523,https://www.govinfo.gov/content/pkg/CHRG-106shrg72523/pdf/CHRG-106shrg72523.pdf,https://www.govinfo.gov/content/pkg/CHRG-106shrg72523/html/CHRG-106shrg72523.htm,,,,"HUNDRED SIXTH CONGRESS SECOND SESSION FEBRUARY 10, 2000 Serial No. J-106-64 Printed for the use of the Committee on the Judiciary U.S. GOVERNMENT PRINTING OFFICE 72-523 WASHINGTON : 2001 COMMITTEE ON THE JUDICIARY ORRIN G. HATCH, Utah, Chairman STROM THURMOND, South Carolina PATRICK J. LEAHY, Vermont CHARLES E. GRASSLEY, Iowa EDWARD M. KENNEDY, ...",,2000-02-10
1012,06/9/2004,,https://www.commerce.senate.gov/2004/6/completing-the-digital-television-transition,Completing the Digital Television Transition,,Commerce,2021-09-07,https://www.senate.gov/isvp/?type=arch&comm=commerce&filename=commerce060904&auto_play=false&wmode=opaque,172.0,Congressional Hearings,CHRG-108shrg22464,CHRG-108shrg22464,https://www.govinfo.gov/app/details/CHRG-108shrg22464/CHRG-108shrg22464,https://www.govinfo.gov/content/pkg/CHRG-108shrg22464/pdf/CHRG-108shrg22464.pdf,https://www.govinfo.gov/content/pkg/CHRG-108shrg22464/html/CHRG-108shrg22464.htm,,,," ONE HUNDRED EIGHTH CONGRESS SECOND SESSION JUNE 9, 2004 Printed for the use of the Committee on Commerce, Science, and Transportation [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] U.S. GOVERNMENT PUBLISHING OFFICE 22-464 PDF WASHINGTON : 2016 For sale by the Superintendent of Documents, U.S. Government Publishing Office Internet: bookstore.gpo.gov ...",,2004-06-09
1014,06/2/2004,,https://www.commerce.senate.gov/2004/6/nominations,Nominations,,Commerce,2021-09-07,https://www.senate.gov/isvp/?type=arch&comm=commerce&filename=commerce060204p&auto_play=false&wmode=opaque,43.0,Congressional Hearings,CHRG-115shrg27684,CHRG-115shrg27684,https://www.govinfo.gov/app/details/CHRG-115shrg27684/CHRG-115shrg27684,https://www.govinfo.gov/content/pkg/CHRG-115shrg27684/pdf/CHRG-115shrg27684.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg27684/html/CHRG-115shrg27684.htm,,,," SESSION ON EXAMINING THE NOMINATIONS OF MITCHELL ZAIS, OF SOUTH CAROLINA, TO BE DEPUTY SECRETARY, AND JAMES BLEW, OF CALIFORNIA, TO BE ASSISTANT SECRETARY FOR PLANNING, EVALUATION, AND POLICY DEVELOPMENT, BOTH OF THE DEPARTMENT OF EDUCATION, AND KATE S. O'SCANNLAIN, OF MARYLAND, TO BE SOLICITOR, AND PRESTON RUTLEDGE, OF THE DISTRICT OF COLUMBIA...",,2017-11-15
1025,05/12/2004,,https://www.commerce.senate.gov/2004/5/telecommunications-policy-review-a-view-from-industry,Telecommunications Policy Review: A View from Industry,,Commerce,2021-09-07,https://www.senate.gov/isvp/?type=arch&comm=commerce&filename=commerce051204&auto_play=false&wmode=opaque,216.0,Congressional Hearings,CHRG-108shrg21481,CHRG-108shrg21481,https://www.govinfo.gov/app/details/CHRG-108shrg21481/CHRG-108shrg21481,https://www.govinfo.gov/content/pkg/CHRG-108shrg21481/pdf/CHRG-108shrg21481.pdf,https://www.govinfo.gov/content/pkg/CHRG-108shrg21481/html/CHRG-108shrg21481.htm,,,,"STATES SENATE ONE HUNDRED EIGHTH CONGRESS SECOND SESSION MAY 12, 2004 Printed for the use of the Committee on Commerce, Science, and Transportation [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] U.S. GOVERNMENT PUBLISHING OFFICE 21-481 PDF WASHINGTON : 2016 For sale by the Superintendent of Documents, U.S. Government Publishing Office, Internet:...",,2004-05-12
1030,05/4/2004,,https://www.commerce.senate.gov/2004/5/lessons-learned-from-security-at-past-olympic-games,Lessons Learned from Security at Past Olympic Games,,Commerce,2021-09-07,https://www.senate.gov/isvp/?type=arch&comm=commerce&filename=commerce050404p&auto_play=false&wmode=opaque,238.0,Congressional Hearings,CHRG-108shrg20674,CHRG-108shrg20674,https://www.govinfo.gov/app/details/CHRG-108shrg20674/CHRG-108shrg20674,https://www.govinfo.gov/content/pkg/CHRG-108shrg20674/pdf/CHRG-108shrg20674.pdf,https://www.govinfo.gov/content/pkg/CHRG-108shrg20674/html/CHRG-108shrg20674.htm,,,," OF THE COMMITTEE ON COMMERCE, SCIENCE, AND TRANSPORTATION UNITED STATES SENATE ONE HUNDRED EIGHTH CONGRESS SECOND SESSION MAY 4, 2004 Printed for the use of the Committee on Commerce, Science, and Transportation [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] U.S. GOVERNMENT PUBLISHING OFFICE 20-674 PDF WASHINGTON : 2016 For sale by the Superintendent ...",,2004-05-04
1033,04/28/2004,,https://www.commerce.senate.gov/2004/4/telecommunications-policy-a-look-ahead,Telecommunications Policy: A Look Ahead,,Commerce,2021-09-07,https://www.senate.gov/isvp/?type=arch&comm=commerce&filename=commerce042804&auto_play=false&wmode=opaque,251.0,Congressional Hearings,CHRG-108shrg20707,CHRG-108shrg20707,https://www.govinfo.gov/app/details/CHRG-108shrg20707/CHRG-108shrg20707,https://www.govinfo.gov/content/pkg/CHRG-108shrg20707/pdf/CHRG-108shrg20707.pdf,https://www.govinfo.gov/content/pkg/CHRG-108shrg20707/html/CHRG-108shrg20707.htm,,,," HUNDRED EIGHTH CONGRESS SECOND SESSION APRIL 28, 2004 Printed for the use of the Committee on Commerce, Science, and Transportation [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] U.S. GOVERNMENT PUBLISHING OFFICE 20-707 PDF WASHINGTON : 2016 For sale by the Superintendent of Documents, U.S. Government Publishing Office, http://bookstore.gpo.gov. For ...",,2004-04-28
1041,03/30/2004,,https://www.commerce.senate.gov/2004/3/nominations,Nominations,,Commerce,2021-09-07,https://www.senate.gov/isvp/?type=arch&comm=commerce&filename=commerce033004p&auto_play=false&wmode=opaque,43.0,Congressional Hearings,CHRG-115shrg27684,CHRG-115shrg27684,https://www.govinfo.gov/app/details/CHRG-115shrg27684/CHRG-115shrg27684,https://www.govinfo.gov/content/pkg/CHRG-115shrg27684/pdf/CHRG-115shrg27684.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg27684/html/CHRG-115shrg27684.htm,,,," SESSION ON EXAMINING THE NOMINATIONS OF MITCHELL ZAIS, OF SOUTH CAROLINA, TO BE DEPUTY SECRETARY, AND JAMES BLEW, OF CALIFORNIA, TO BE ASSISTANT SECRETARY FOR PLANNING, EVALUATION, AND POLICY DEVELOPMENT, BOTH OF THE DEPARTMENT OF EDUCATION, AND KATE S. O'SCANNLAIN, OF MARYLAND, TO BE SOLICITOR, AND PRESTON RUTLEDGE, OF THE DISTRICT OF COLUMBIA...",,2017-11-15
1049,03/24/2004,,https://www.commerce.senate.gov/2004/3/the-state-of-maritime-security,The State of Maritime Security,,Commerce,2021-09-07,https://www.senate.gov/isvp/?type=arch&comm=commerce&filename=commerce032404&auto_play=false&wmode=opaque,358.0,Congressional Hearings,CHRG-108shrg21190,CHRG-108shrg21190,https://www.govinfo.gov/app/details/CHRG-108shrg21190/CHRG-108shrg21190,https://www.govinfo.gov/content/pkg/CHRG-108shrg21190/pdf/CHRG-108shrg21190.pdf,https://www.govinfo.gov/content/pkg/CHRG-108shrg21190/html/CHRG-108shrg21190.htm,,,," EIGHTH CONGRESS SECOND SESSION MARCH 24, 2004 Printed for the use of the Committee on Commerce, Science, and Transportation [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] U.S. GOVERNMENT PUBLISHING OFFICE 21-190 PDF WASHINGTON : 2016 For sale by the Superintendent of Documents, U.S. Government Publishing Office, http://bookstore.gpo.gov. For more ...",,2004-03-24
1050,03/23/2004,,https://www.commerce.senate.gov/2004/3/spyware,Spyware,,Commerce,2021-09-07,https://www.senate.gov/isvp/?type=arch&comm=commerce&filename=commerce032304p&auto_play=false&wmode=opaque,372.0,Congressional Hearings,CHRG-109shrg61887,CHRG-109shrg61887,https://www.govinfo.gov/app/details/CHRG-109shrg61887/CHRG-109shrg61887,https://www.govinfo.gov/content/pkg/CHRG-109shrg61887/pdf/CHRG-109shrg61887.pdf,https://www.govinfo.gov/content/pkg/CHRG-109shrg61887/html/CHRG-109shrg61887.htm,,,,"SESSION MAY 11, 2005 Printed for the use of the Committee on Commerce, Science, and Transportation U.S. GOVERNMENT PRINTING OFFICE 61-887 WASHINGTON : 2010 For sale by the Superintendent of Documents, U.S. Government Printing Office, http://bookstore.gpo.gov. For more information, contact the GPO Customer Contact Center, U.S. Government Printing ...",,2005-05-11
1051,03/23/2004,,https://www.commerce.senate.gov/2004/3/passenger-and-freight-rail-security,Passenger and Freight Rail Security,,Commerce,2021-09-07,https://www.senate.gov/isvp/?type=arch&comm=commerce&filename=commerce032304&auto_play=false&wmode=opaque,377.0,Congressional Hearings,CHRG-108shrg27957,CHRG-108shrg27957,https://www.govinfo.gov/app/details/CHRG-108shrg27957/CHRG-108shrg27957,https://www.govinfo.gov/content/pkg/CHRG-108shrg27957/pdf/CHRG-108shrg27957.pdf,https://www.govinfo.gov/content/pkg/CHRG-108shrg27957/html/CHRG-108shrg27957.htm,,,," EIGHTH CONGRESS SECOND SESSION MARCH 23, 2004 Printed for the use of the Committee on Commerce, Science, and Transportation [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] U.S. GOVERNMENT PUBLISHING OFFICE 27-957 PDF WASHINGTON : 2018 For sale by the Superintendent of Documents, U.S. Government Publishing Office, http://bookstore.gpo.gov. For more ...",,2004-03-23
1052,03/11/2004,,https://www.commerce.senate.gov/2004/3/options-for-safe-and-effective-prescription-drug-importation,Options for Safe and Effective Prescription Drug Importation,,Commerce,2021-09-07,https://www.senate.gov/isvp/?type=arch&comm=commerce&filename=commerce031104&auto_play=false&wmode=opaque,384.0,Congressional Hearings,CHRG-108shrg76522,CHRG-108shrg76522,https://www.govinfo.gov/app/details/CHRG-108shrg76522/CHRG-108shrg76522,https://www.govinfo.gov/content/pkg/CHRG-108shrg76522/pdf/CHRG-108shrg76522.pdf,https://www.govinfo.gov/content/pkg/CHRG-108shrg76522/html/CHRG-108shrg76522.htm,,,," STATES SENATE ONE HUNDRED EIGHTH CONGRESS SECOND SESSION MARCH 11, 2004 Printed for the use of the Committee on Commerce, Science, and Transportation U.S. GOVERNMENT PRINTING OFFICE 76-522 WASHINGTON : 2012 For sale by the Superintendent of Documents, U.S. Government Printing Office, http://bookstore.gpo.gov. For more information, contact the ...",,2004-03-11
